t	angle	cycles
18.400000000	0.411835000	12
18.400000000	0.496741000	12
18.400000000	0.574852000	12
18.500000000	0.649429000	12
18.500000000	0.711390000	12
18.500000000	0.774436000	12
18.500000000	0.822843000	12
18.500000000	0.871493000	12
18.500000000	0.901354000	12
18.600000000	0.931348000	12
18.600000000	0.954602000	12
18.600000000	0.972078000	12
18.600000000	0.983625000	12
18.600000000	0.993368000	12
18.600000000	0.997463000	12
18.700000000	0.999403000	12
18.700000000	0.999387000	12
18.700000000	0.996578000	12
18.700000000	0.995612000	12
18.700000000	0.993886000	12
18.700000000	0.995319000	12
18.800000000	0.994291000	12
18.800000000	0.993255000	12
18.800000000	0.993002000	12
18.800000000	0.993491000	12
18.800000000	0.993861000	12
18.800000000	0.995124000	12
18.900000000	0.996841000	12
18.900000000	0.996573000	12
18.900000000	0.996451000	12
18.900000000	0.998825000	12
18.900000000	0.999939000	12
18.900000000	0.999892000	12
19.000000000	0.993440000	12
19.000000000	0.987221000	12
19.000000000	0.978378000	12
19.000000000	0.954365000	12
19.000000000	0.940997000	12
19.000000000	0.905644000	12
19.100000000	0.866601000	12
19.100000000	0.822437000	12
19.100000000	0.772710000	12
19.100000000	0.709785000	12
19.100000000	0.640444000	12
19.100000000	0.559844000	12
19.200000000	0.481181000	13
19.200000000	0.393406000	13
19.200000000	0.304798000	13
19.200000000	0.220459000	13
19.200000000	0.122899000	13
19.200000000	0.038914000	13
19.300000000	-0.042260000	13
19.300000000	-0.126070000	13
19.300000000	-0.198260000	13
19.300000000	-0.273220000	13
19.300000000	-0.331340000	13
19.300000000	-0.382580000	13
19.400000000	-0.429680000	13
19.400000000	-0.467720000	13
19.400000000	-0.498890000	13
19.400000000	-0.520410000	13
19.400000000	-0.544810000	13
19.400000000	-0.558260000	13
19.500000000	-0.565790000	13
19.500000000	-0.571610000	13
19.500000000	-0.567070000	13
19.500000000	-0.563470000	13
19.500000000	-0.555440000	13
19.500000000	-0.537050000	13
19.600000000	-0.512660000	13
19.600000000	-0.501860000	13
19.600000000	-0.467670000	13
19.600000000	-0.432460000	13
19.600000000	-0.403070000	13
19.600000000	-0.348340000	13
19.700000000	-0.294510000	13
19.700000000	-0.231820000	13
19.700000000	-0.181400000	13
19.700000000	-0.112600000	13
19.700000000	-0.029160000	13
19.700000000	0.034768000	13
19.800000000	0.121908000	13
19.800000000	0.211053000	13
19.800000000	0.296821000	13
19.800000000	0.371043000	13
19.800000000	0.456811000	13
19.800000000	0.537843000	13
19.900000000	0.611263000	13
19.900000000	0.680579000	13
19.900000000	0.742950000	13
19.900000000	0.789868000	13
19.900000000	0.849585000	13
19.900000000	0.877952000	13
20.000000000	0.918827000	13
20.000000000	0.946771000	13
20.000000000	0.964924000	13
20.000000000	0.979272000	13
20.000000000	0.990835000	13
20.000000000	0.993731000	13
20.100000000	0.997959000	13
20.100000000	0.999831000	13
20.100000000	0.999486000	13
20.100000000	0.998404000	13
20.100000000	0.996759000	13
20.100000000	0.996945000	13
20.200000000	0.991596000	13
20.200000000	0.991063000	13
20.200000000	0.991175000	13
20.200000000	0.991576000	13
20.200000000	0.991584000	13
20.200000000	0.990930000	13
20.300000000	0.993835000	13
20.300000000	0.996987000	13
20.300000000	0.997275000	13
20.300000000	0.998655000	13
20.300000000	0.999810000	13
20.300000000	0.999967000	13
20.400000000	0.996383000	13
20.400000000	0.985608000	13
20.400000000	0.976754000	13
20.400000000	0.961439000	13
20.400000000	0.938840000	13
20.400000000	0.912259000	13
20.500000000	0.877820000	14
20.500000000	0.835053000	14
20.500000000	0.787070000	14
20.500000000	0.729111000	14
20.500000000	0.661344000	14
20.500000000	0.595166000	14
20.600000000	0.513077000	14
20.600000000	0.433953000	14
20.600000000	0.351603000	14
20.600000000	0.272205000	14
20.600000000	0.174387000	14
20.600000000	0.096132000	14
20.700000000	0.001060000	14
20.700000000	-0.083170000	14
20.700000000	-0.156210000	14
20.700000000	-0.227730000	14
20.700000000	-0.287980000	14
20.700000000	-0.344740000	14
20.800000000	-0.394800000	14
20.800000000	-0.427800000	14
20.800000000	-0.465250000	14
20.800000000	-0.489770000	14
20.800000000	-0.516450000	14
20.800000000	-0.532270000	14
20.900000000	-0.541620000	14
20.900000000	-0.545830000	14
20.900000000	-0.542350000	14
20.900000000	-0.536460000	14
20.900000000	-0.533840000	14
20.900000000	-0.523530000	14
21.000000000	-0.499720000	14
21.000000000	-0.496550000	14
21.000000000	-0.436650000	14
21.000000000	-0.425480000	14
21.000000000	-0.402080000	14
21.000000000	-0.357420000	14
21.100000000	-0.295830000	14
21.100000000	-0.245140000	14
21.100000000	-0.193690000	14
21.100000000	-0.119490000	14
21.100000000	-0.051070000	14
21.100000000	0.027397000	14
21.200000000	0.102748000	14
21.200000000	0.188359000	14
21.200000000	0.267052000	14
21.200000000	0.349928000	14
21.200000000	0.425826000	14
21.200000000	0.509376000	14
21.300000000	0.582113000	14
21.300000000	0.653220000	14
21.300000000	0.711571000	14
21.300000000	0.777187000	14
21.300000000	0.829527000	14
21.300000000	0.861377000	14
21.400000000	0.898872000	14
21.400000000	0.934752000	14
21.400000000	0.954832000	14
21.400000000	0.971810000	14
21.400000000	0.980639000	14
21.400000000	0.988988000	14
21.500000000	0.995924000	14
21.500000000	0.999908000	14
21.500000000	0.999958000	14
21.500000000	0.999076000	14
21.500000000	0.999512000	14
21.500000000	0.997018000	14
21.600000000	0.996441000	14
21.600000000	0.996777000	14
21.600000000	0.996314000	14
21.600000000	0.996423000	14
21.600000000	0.996499000	14
21.600000000	0.996587000	14
21.700000000	0.996436000	14
21.700000000	0.996468000	14
21.700000000	0.997278000	14
21.700000000	0.998915000	14
21.700000000	0.999910000	14
21.700000000	0.999564000	14
21.800000000	0.994166000	14
21.800000000	0.988784000	14
21.800000000	0.976226000	14
21.800000000	0.961314000	14
21.800000000	0.947402000	14
21.800000000	0.920528000	14
21.900000000	0.883584000	15
21.900000000	0.844003000	15
21.900000000	0.795700000	15
21.900000000	0.741991000	15
21.900000000	0.680664000	15
21.900000000	0.620549000	15
22.000000000	0.541055000	15
22.000000000	0.463563000	15
22.000000000	0.374524000	15
22.000000000	0.292205000	15
22.000000000	0.206889000	15
22.000000000	0.125268000	15
22.100000000	0.045958000	15
22.100000000	-0.032580000	15
22.100000000	-0.108390000	15
22.100000000	-0.187690000	15
22.100000000	-0.243270000	15
22.100000000	-0.303810000	15
22.200000000	-0.341760000	15
22.200000000	-0.396520000	15
22.200000000	-0.432670000	15
22.200000000	-0.445480000	15
22.200000000	-0.482550000	15
22.200000000	-0.496000000	15
22.300000000	-0.502940000	15
22.300000000	-0.512770000	15
22.300000000	-0.515960000	15
22.300000000	-0.518510000	15
22.300000000	-0.516920000	15
22.300000000	-0.501120000	15
22.400000000	-0.491660000	15
22.400000000	-0.463270000	15
22.400000000	-0.440610000	15
22.400000000	-0.404810000	15
22.400000000	-0.368240000	15
22.400000000	-0.335770000	15
22.500000000	-0.276100000	15
22.500000000	-0.228480000	15
22.500000000	-0.180510000	15
22.500000000	-0.118900000	15
22.500000000	-0.049810000	15
22.500000000	0.014631000	15
22.600000000	0.096484000	15
22.600000000	0.172195000	15
22.600000000	0.254763000	15
22.600000000	0.330592000	15
22.600000000	0.415237000	15
22.600000000	0.494617000	15
22.700000000	0.568471000	15
22.700000000	0.630475000	15
22.700000000	0.701465000	15
22.700000000	0.759062000	15
22.700000000	0.803562000	15
22.700000000	0.856058000	15
22.800000000	0.891493000	15
22.800000000	0.918824000	15
22.800000000	0.948512000	15
22.800000000	0.966312000	15
22.800000000	0.975666000	15
22.800000000	0.989921000	15
22.900000000	0.994172000	15
22.900000000	0.996753000	15
22.900000000	0.999816000	15
22.900000000	0.999881000	15
22.900000000	0.999709000	15
22.900000000	0.999329000	15
23.000000000	0.998465000	15
23.000000000	0.995919000	15
23.000000000	0.997878000	15
23.000000000	0.997993000	15
23.000000000	0.997967000	15
23.000000000	0.998025000	15
23.100000000	0.998833000	15
23.100000000	0.998802000	15
23.100000000	0.997351000	15
23.100000000	0.999340000	15
23.100000000	0.999885000	15
23.100000000	0.999793000	15
23.200000000	0.993177000	15
23.200000000	0.985280000	15
23.200000000	0.980456000	15
23.200000000	0.964439000	15
23.200000000	0.941495000	15
23.200000000	0.918607000	15
23.300000000	0.894232000	16
23.300000000	0.854656000	16
23.300000000	0.805550000	16
23.300000000	0.752480000	16
23.300000000	0.694948000	16
23.300000000	0.623628000	16
23.400000000	0.555127000	16
23.400000000	0.475069000	16
23.400000000	0.400721000	16
23.400000000	0.318313000	16
23.400000000	0.233797000	16
23.400000000	0.152564000	16
23.500000000	0.067727000	16
23.500000000	-0.006510000	16
23.500000000	-0.077530000	16
23.500000000	-0.155470000	16
23.500000000	-0.221440000	16
23.500000000	-0.274060000	16
23.600000000	-0.327130000	16
23.600000000	-0.366780000	16
23.600000000	-0.397900000	16
23.600000000	-0.435130000	16
23.600000000	-0.442300000	16
23.600000000	-0.472890000	16
23.700000000	-0.487620000	16
23.700000000	-0.495340000	16
23.700000000	-0.499980000	16
23.700000000	-0.501840000	16
23.700000000	-0.494260000	16
23.700000000	-0.485480000	16
23.800000000	-0.470580000	16
23.800000000	-0.445960000	16
23.800000000	-0.421880000	16
23.800000000	-0.418960000	16
23.800000000	-0.361200000	16
23.800000000	-0.334250000	16
23.900000000	-0.284400000	16
23.900000000	-0.222840000	16
23.900000000	-0.170530000	16
23.900000000	-0.107980000	16
23.900000000	0.008239000	16
24.000000000	0.097380000	16
24.000000000	0.163396000	16
24.000000000	0.243157000	16
24.000000000	0.325338000	16
24.000000000	0.396130000	16
24.000000000	0.481865000	16
24.100000000	0.556466000	16
24.100000000	0.626652000	16
24.100000000	0.685605000	16
24.100000000	0.743950000	16
24.100000000	0.797620000	16
24.100000000	0.838278000	16
24.200000000	0.877438000	16
24.200000000	0.912753000	16
24.200000000	0.938677000	16
24.200000000	0.958098000	16
24.200000000	0.969968000	16
24.200000000	0.982221000	16
24.300000000	0.990911000	16
24.300000000	0.996702000	16
24.300000000	0.999941000	16
24.300000000	0.999797000	16
24.300000000	0.999928000	16
24.300000000	0.999131000	16
24.400000000	0.998151000	16
24.400000000	0.995228000	16
24.400000000	0.995620000	16
24.400000000	0.995689000	16
24.400000000	0.995743000	16
24.400000000	0.995697000	16
24.500000000	0.996284000	16
24.500000000	0.997153000	16
24.500000000	0.997948000	16
24.500000000	0.999773000	16
24.500000000	0.999990000	16
24.500000000	0.999584000	16
24.600000000	0.993337000	16
24.600000000	0.985848000	16
24.600000000	0.981149000	16
24.600000000	0.967473000	16
24.600000000	0.939295000	16
24.600000000	0.915430000	16
24.700000000	0.883745000	17
24.700000000	0.846788000	17
24.700000000	0.802533000	17
24.700000000	0.747390000	17
24.700000000	0.688170000	17
24.700000000	0.623089000	17
24.800000000	0.556425000	17
24.800000000	0.485209000	17
24.800000000	0.400973000	17
24.800000000	0.326740000	17
24.800000000	0.241325000	17
24.800000000	0.161056000	17
24.900000000	0.081115000	17
24.900000000	0.004245000	17
24.900000000	-0.060280000	17
24.900000000	-0.126140000	17
24.900000000	-0.194820000	17
24.900000000	-0.260310000	17
25.000000000	-0.294770000	17
25.000000000	-0.349410000	17
25.000000000	-0.371940000	17
25.000000000	-0.410010000	17
25.000000000	-0.426920000	17
25.000000000	-0.449160000	17
25.100000000	-0.468080000	17
25.100000000	-0.475150000	17
25.100000000	-0.477420000	17
25.100000000	-0.477750000	17
25.100000000	-0.474990000	17
25.100000000	-0.465520000	17
25.200000000	-0.446540000	17
25.200000000	-0.427920000	17
25.200000000	-0.406780000	17
25.200000000	-0.377080000	17
25.200000000	-0.352550000	17
25.200000000	-0.309920000	17
25.300000000	-0.248660000	17
25.300000000	-0.213850000	17
25.300000000	-0.152300000	17
25.300000000	-0.095100000	17
25.300000000	-0.034850000	17
25.300000000	0.032343000	17
25.400000000	0.101416000	17
25.400000000	0.175497000	17
25.400000000	0.255678000	17
25.400000000	0.331561000	17
25.400000000	0.410820000	17
25.400000000	0.484777000	17
25.500000000	0.555991000	17
25.500000000	0.623647000	17
25.500000000	0.678432000	17
25.500000000	0.747441000	17
25.500000000	0.797851000	17
25.500000000	0.843872000	17
25.600000000	0.882054000	17
25.600000000	0.909573000	17
25.600000000	0.940170000	17
25.600000000	0.959433000	17
25.600000000	0.972063000	17
25.600000000	0.981807000	17
25.700000000	0.987981000	17
25.700000000	0.994106000	17
25.700000000	0.997988000	17
25.700000000	0.999987000	17
25.700000000	0.999850000	17
25.700000000	0.998958000	17
25.800000000	0.997362000	17
25.800000000	0.999077000	17
25.800000000	0.994594000	17
25.800000000	0.996027000	17
25.800000000	0.995279000	17
25.800000000	0.996221000	17
25.900000000	0.997113000	17
25.900000000	0.998277000	17
25.900000000	0.999132000	17
25.900000000	0.999857000	17
25.900000000	0.999882000	17
25.900000000	0.998384000	17
26.000000000	0.994550000	17
26.000000000	0.985229000	17
26.000000000	0.971473000	17
26.000000000	0.954771000	17
26.000000000	0.943370000	17
26.000000000	0.919609000	17
26.100000000	0.889896000	18
26.100000000	0.840588000	18
26.100000000	0.806279000	18
26.100000000	0.745030000	18
26.100000000	0.688209000	18
26.100000000	0.620468000	18
26.200000000	0.564597000	18
26.200000000	0.481614000	18
26.200000000	0.403027000	18
26.200000000	0.322586000	18
26.200000000	0.259108000	18
26.200000000	0.172415000	18
26.300000000	0.084468000	18
26.300000000	0.017563000	18
26.300000000	-0.042700000	18
26.300000000	-0.115840000	18
26.300000000	-0.178560000	18
26.300000000	-0.230880000	18
26.400000000	-0.277620000	18
26.400000000	-0.319490000	18
26.400000000	-0.352170000	18
26.400000000	-0.389260000	18
26.400000000	-0.412980000	18
26.400000000	-0.432690000	18
26.500000000	-0.448810000	18
26.500000000	-0.458130000	18
26.500000000	-0.454570000	18
26.500000000	-0.453220000	18
26.500000000	-0.455160000	18
26.500000000	-0.454910000	18
26.600000000	-0.431450000	18
26.600000000	-0.418870000	18
26.600000000	-0.398320000	18
26.600000000	-0.376210000	18
26.600000000	-0.341440000	18
26.600000000	-0.303870000	18
26.700000000	-0.257430000	18
26.700000000	-0.185470000	18
26.700000000	-0.138550000	18
26.700000000	-0.091910000	18
26.700000000	-0.018300000	18
26.700000000	0.049139000	18
26.800000000	0.119246000	18
26.800000000	0.191708000	18
26.800000000	0.267855000	18
26.800000000	0.338865000	18
26.800000000	0.414538000	18
26.800000000	0.488151000	18
26.900000000	0.559194000	18
26.900000000	0.631892000	18
26.900000000	0.694519000	18
26.900000000	0.748608000	18
26.900000000	0.800874000	18
26.900000000	0.843912000	18
27.000000000	0.875963000	18
27.000000000	0.908860000	18
27.000000000	0.932243000	18
27.000000000	0.953115000	18
27.000000000	0.970799000	18
27.000000000	0.981463000	18
27.100000000	0.990008000	18
27.100000000	0.995380000	18
27.100000000	0.999674000	18
27.100000000	0.999992000	18
27.100000000	0.999778000	18
27.100000000	0.999462000	18
27.200000000	0.999151000	18
27.200000000	0.997732000	18
27.200000000	0.995715000	18
27.200000000	0.997346000	18
27.200000000	0.996862000	18
27.200000000	0.997277000	18
27.300000000	0.997450000	18
27.300000000	0.998637000	18
27.300000000	0.999522000	18
27.300000000	0.999980000	18
27.300000000	0.999319000	18
27.300000000	0.997023000	18
27.400000000	0.985173000	18
27.400000000	0.978357000	18
27.400000000	0.966692000	18
27.400000000	0.952233000	18
27.400000000	0.934670000	18
27.400000000	0.913464000	18
27.500000000	0.870913000	19
27.500000000	0.831534000	19
27.500000000	0.788204000	19
27.500000000	0.728742000	19
27.500000000	0.677331000	19
27.500000000	0.617397000	19
27.600000000	0.544561000	19
27.600000000	0.469280000	19
27.600000000	0.409708000	19
27.600000000	0.329305000	19
27.600000000	0.257784000	19
27.600000000	0.180555000	19
27.700000000	0.094152000	19
27.700000000	0.017524000	19
27.700000000	-0.026090000	19
27.700000000	-0.102680000	19
27.700000000	-0.163220000	19
27.700000000	-0.220750000	19
27.800000000	-0.272510000	19
27.800000000	-0.307620000	19
27.800000000	-0.336590000	19
27.800000000	-0.370870000	19
27.800000000	-0.392120000	19
27.800000000	-0.413190000	19
27.900000000	-0.426650000	19
27.900000000	-0.443850000	19
27.900000000	-0.443140000	19
27.900000000	-0.442980000	19
27.900000000	-0.433520000	19
27.900000000	-0.421350000	19
28.000000000	-0.412130000	19
28.000000000	-0.394410000	19
28.000000000	-0.357010000	19
28.000000000	-0.338360000	19
28.000000000	-0.309800000	19
28.000000000	-0.271750000	19
28.100000000	-0.237340000	19
28.100000000	-0.165200000	19
28.100000000	-0.119260000	19
28.100000000	-0.053770000	19
28.100000000	0.001273000	19
28.100000000	0.072992000	19
28.200000000	0.142823000	19
28.200000000	0.209262000	19
28.200000000	0.290223000	19
28.200000000	0.358171000	19
28.200000000	0.436116000	19
28.200000000	0.510702000	19
28.300000000	0.570754000	19
28.300000000	0.642154000	19
28.300000000	0.700007000	19
28.300000000	0.756899000	19
28.300000000	0.807344000	19
28.300000000	0.837423000	19
28.400000000	0.877741000	19
28.400000000	0.915133000	19
28.400000000	0.929043000	19
28.400000000	0.955830000	19
28.400000000	0.970210000	19
28.400000000	0.979932000	19
28.500000000	0.986222000	19
28.500000000	0.991503000	19
28.500000000	0.996453000	19
28.500000000	0.998185000	19
28.500000000	0.999721000	19
28.500000000	0.999026000	19
28.600000000	0.998033000	19
28.600000000	0.997431000	19
28.600000000	0.997165000	19
28.600000000	0.996769000	19
28.600000000	0.996667000	19
28.600000000	0.997128000	19
28.700000000	0.999035000	19
28.700000000	0.999613000	19
28.700000000	0.999927000	19
28.700000000	0.999968000	19
28.700000000	0.997688000	19
28.700000000	0.990336000	19
28.800000000	0.981618000	19
28.800000000	0.972096000	19
28.800000000	0.957063000	19
28.800000000	0.947835000	19
28.800000000	0.923031000	19
28.800000000	0.898839000	19
28.900000000	0.858358000	20
28.900000000	0.815721000	20
28.900000000	0.776515000	20
28.900000000	0.716970000	20
28.900000000	0.664454000	20
28.900000000	0.600415000	20
29.000000000	0.531828000	20
29.000000000	0.463661000	20
29.000000000	0.384620000	20
29.000000000	0.318077000	20
29.000000000	0.236827000	20
29.000000000	0.168522000	20
29.100000000	0.095905000	20
29.100000000	0.030212000	20
29.100000000	-0.045610000	20
29.100000000	-0.105080000	20
29.100000000	-0.173050000	20
29.100000000	-0.211060000	20
29.200000000	-0.263560000	20
29.200000000	-0.298170000	20
29.200000000	-0.325100000	20
29.200000000	-0.359840000	20
29.200000000	-0.376870000	20
29.200000000	-0.398280000	20
29.300000000	-0.408120000	20
29.300000000	-0.416030000	20
29.300000000	-0.418660000	20
29.300000000	-0.419310000	20
29.300000000	-0.412530000	20
29.300000000	-0.396210000	20
29.400000000	-0.389600000	20
29.400000000	-0.370960000	20
29.400000000	-0.339610000	20
29.400000000	-0.307580000	20
29.400000000	-0.274140000	20
